Source File,Public ID,Organization,Availability,System Name,CPU,Processors per node,Total Processors,GPU,GPU Raw,GPU Form Factor,GPU Memory,Accelerator Model Name,Total Accelerators,Division/Power,# of Nodes,Accelerators per node,Benchmark,Benchmark Model,Scenario,Metric,Value,GPU Memory GB,CPU_TDP_W,GPU_TDP_W,Total CPUs,Total GPUs,Total CPU TDP,Total GPU TDP,Total TDP,Watts / CPU+GPU TDP
Table - Inference (0).csv,1.0-70,Dell EMC,Available Cloud,Dell EMC PowerEdge R7525 (3x A100-PCIe),AMD EPYC 7502,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,3,Closed - Power,1,3,Inference,ResNet,Offline,System Watts,1101.28,40,180,250.0,2,3,360,750.0,1110.0,0.9921441441441441
Table - Inference (0).csv,1.0-70,Dell EMC,Available Cloud,Dell EMC PowerEdge R7525 (3x A100-PCIe),AMD EPYC 7502,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,3,Closed - Power,1,3,Inference,ResNet,Server,System Watts,1097.38,40,180,250.0,2,3,360,750.0,1110.0,0.9886306306306307
Table - Inference (0).csv,1.0-71,Dell EMC,Available Cloud,Dell EMC PowerEdge XE2420 (4x T4),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA T4,NVIDIA T4,,,NVIDIA T4,4,Closed - Power,1,4,Inference,DLRM-99.0,Offline,System Watts,830.13,,150,70.0,2,4,300,280.0,580.0,1.4312586206896551
Table - Inference (0).csv,1.0-71,Dell EMC,Available Cloud,Dell EMC PowerEdge XE2420 (4x T4),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA T4,NVIDIA T4,,,NVIDIA T4,4,Closed - Power,1,4,Inference,DLRM-99.0,Server,System Watts,835.91,,150,70.0,2,4,300,280.0,580.0,1.4412241379310344
Table - Inference (0).csv,1.0-71,Dell EMC,Available Cloud,Dell EMC PowerEdge XE2420 (4x T4),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA T4,NVIDIA T4,,,NVIDIA T4,4,Closed - Power,1,4,Inference,DLRM-99.9,Offline,System Watts,829.09,,150,70.0,2,4,300,280.0,580.0,1.4294655172413793
Table - Inference (0).csv,1.0-71,Dell EMC,Available Cloud,Dell EMC PowerEdge XE2420 (4x T4),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA T4,NVIDIA T4,,,NVIDIA T4,4,Closed - Power,1,4,Inference,DLRM-99.9,Server,System Watts,835.52,,150,70.0,2,4,300,280.0,580.0,1.440551724137931
Table - Inference (0).csv,1.0-71,Dell EMC,Available Cloud,Dell EMC PowerEdge XE2420 (4x T4),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA T4,NVIDIA T4,,,NVIDIA T4,4,Closed - Power,1,4,Inference,RNN-T,Offline,System Watts,856.8,,150,70.0,2,4,300,280.0,580.0,1.4772413793103447
Table - Inference (0).csv,1.0-71,Dell EMC,Available Cloud,Dell EMC PowerEdge XE2420 (4x T4),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA T4,NVIDIA T4,,,NVIDIA T4,4,Closed - Power,1,4,Inference,RNN-T,Server,System Watts,862.46,,150,70.0,2,4,300,280.0,580.0,1.487
Table - Inference (0).csv,1.0-71,Dell EMC,Available Cloud,Dell EMC PowerEdge XE2420 (4x T4),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA T4,NVIDIA T4,,,NVIDIA T4,4,Closed - Power,1,4,Inference,ResNet,Offline,System Watts,794.46,,150,70.0,2,4,300,280.0,580.0,1.3697586206896553
Table - Inference (0).csv,1.0-71,Dell EMC,Available Cloud,Dell EMC PowerEdge XE2420 (4x T4),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA T4,NVIDIA T4,,,NVIDIA T4,4,Closed - Power,1,4,Inference,ResNet,Server,System Watts,792.69,,150,70.0,2,4,300,280.0,580.0,1.3667068965517242
Table - Inference (0).csv,1.0-71,Dell EMC,Available Cloud,Dell EMC PowerEdge XE2420 (4x T4),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA T4,NVIDIA T4,,,NVIDIA T4,4,Closed - Power,1,4,Inference,SSD-Large,Offline,System Watts,792.85,,150,70.0,2,4,300,280.0,580.0,1.3669827586206897
Table - Inference (0).csv,1.0-71,Dell EMC,Available Cloud,Dell EMC PowerEdge XE2420 (4x T4),Intel(R) Xeon(R) Gold 6252 CPU @ 2.10GHz,2,2,NVIDIA T4,NVIDIA T4,,,NVIDIA T4,4,Closed - Power,1,4,Inference,SSD-Large,Server,System Watts,790.83,,150,70.0,2,4,300,280.0,580.0,1.3635000000000002
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,System Watts,2260.88,40,225,250.0,2,8,450,2000.0,2450.0,0.9228081632653061
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,System Watts,2260.88,40,225,250.0,2,8,450,2000.0,2450.0,0.9228081632653061
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,2289.98,40,225,250.0,2,8,450,2000.0,2450.0,0.9346857142857143
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,2308.86,40,225,250.0,2,8,450,2000.0,2450.0,0.942391836734694
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,2300.08,40,225,250.0,2,8,450,2000.0,2450.0,0.9388081632653061
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,2263.46,40,225,250.0,2,8,450,2000.0,2450.0,0.9238612244897959
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,System Watts,2278.42,40,225,250.0,2,8,450,2000.0,2450.0,0.9299673469387756
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,RNN-T,Server,System Watts,2324.84,40,225,250.0,2,8,450,2000.0,2450.0,0.9489142857142858
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,ResNet,Offline,System Watts,2195.06,40,225,250.0,2,8,450,2000.0,2450.0,0.8959428571428572
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,ResNet,Server,System Watts,2245.33,40,225,250.0,2,8,450,2000.0,2450.0,0.9164612244897958
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,SSD-Large,Offline,System Watts,2244.06,40,225,250.0,2,8,450,2000.0,2450.0,0.9159428571428572
Table - Inference (0).csv,1.0-72,NVIDIA,Available Cloud,Gigabyte G482-Z54 (8x A100-PCIe; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-PCIe-40GB,PCIe,40GB,NVIDIA A100-PCIe-40GB,8,Closed - Power,1,8,Inference,SSD-Large,Server,System Watts,2259.64,40,225,250.0,2,8,450,2000.0,2450.0,0.9223020408163265
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.0,Offline,System Watts,3494.18,80,225,400.0,2,8,450,3200.0,3650.0,0.9573095890410959
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,3D U-Net-99.9,Offline,System Watts,3494.18,80,225,400.0,2,8,450,3200.0,3650.0,0.9573095890410959
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Offline,System Watts,3457.68,80,225,400.0,2,8,450,3200.0,3650.0,0.9473095890410959
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.0,Server,System Watts,3563.52,80,225,400.0,2,8,450,3200.0,3650.0,0.9763068493150685
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Offline,System Watts,3467.84,80,225,400.0,2,8,450,3200.0,3650.0,0.9500931506849315
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,BERT-99.9,Server,System Watts,3506.39,80,225,400.0,2,8,450,3200.0,3650.0,0.9606547945205479
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-99.0,Offline,System Watts,3415.35,80,225,400.0,2,8,450,3200.0,3650.0,0.9357123287671233
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-99.0,Server,System Watts,3477.3,80,225,400.0,2,8,450,3200.0,3650.0,0.9526849315068494
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-99.9,Offline,System Watts,3415.35,80,225,400.0,2,8,450,3200.0,3650.0,0.9357123287671233
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,DLRM-99.9,Server,System Watts,3477.3,80,225,400.0,2,8,450,3200.0,3650.0,0.9526849315068494
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Offline,System Watts,3555.0,80,225,400.0,2,8,450,3200.0,3650.0,0.9739726027397261
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,RNN-T,Server,System Watts,3550.96,80,225,400.0,2,8,450,3200.0,3650.0,0.9728657534246575
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,ResNet,Offline,System Watts,3458.69,80,225,400.0,2,8,450,3200.0,3650.0,0.947586301369863
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,ResNet,Server,System Watts,3451.7,80,225,400.0,2,8,450,3200.0,3650.0,0.9456712328767123
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,SSD-Large,Offline,System Watts,3503.11,80,225,400.0,2,8,450,3200.0,3650.0,0.9597561643835617
Table - Inference (0).csv,1.0-73,NVIDIA,Available Cloud,NVIDIA DGX-A100 (8x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,2,2,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,8,Closed - Power,1,8,Inference,SSD-Large,Server,System Watts,3459.56,80,225,400.0,2,8,450,3200.0,3650.0,0.9478246575342466
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,3D U-Net-99.0,Offline,System Watts,1285.38,80,225,400.0,1,4,225,1600.0,1825.0,0.7043178082191781
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,3D U-Net-99.9,Offline,System Watts,1285.38,80,225,400.0,1,4,225,1600.0,1825.0,0.7043178082191781
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.0,Offline,System Watts,1272.07,80,225,400.0,1,4,225,1600.0,1825.0,0.6970246575342466
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.0,Server,System Watts,1301.99,80,225,400.0,1,4,225,1600.0,1825.0,0.7134191780821918
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.9,Offline,System Watts,1268.98,80,225,400.0,1,4,225,1600.0,1825.0,0.6953315068493151
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,BERT-99.9,Server,System Watts,1295.02,80,225,400.0,1,4,225,1600.0,1825.0,0.7096
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.0,Offline,System Watts,1277.89,80,225,400.0,1,4,225,1600.0,1825.0,0.700213698630137
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.0,Server,System Watts,1341.63,80,225,400.0,1,4,225,1600.0,1825.0,0.7351397260273973
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.9,Offline,System Watts,1277.89,80,225,400.0,1,4,225,1600.0,1825.0,0.700213698630137
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,DLRM-99.9,Server,System Watts,1341.63,80,225,400.0,1,4,225,1600.0,1825.0,0.7351397260273973
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,RNN-T,Offline,System Watts,1306.81,80,225,400.0,1,4,225,1600.0,1825.0,0.7160602739726027
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,RNN-T,Server,System Watts,1313.54,80,225,400.0,1,4,225,1600.0,1825.0,0.7197479452054795
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,ResNet,Offline,System Watts,1268.95,80,225,400.0,1,4,225,1600.0,1825.0,0.6953150684931507
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,ResNet,Server,System Watts,1266.03,80,225,400.0,1,4,225,1600.0,1825.0,0.6937150684931507
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,SSD-Large,Offline,System Watts,1275.11,80,225,400.0,1,4,225,1600.0,1825.0,0.698690410958904
Table - Inference (0).csv,1.0-74,NVIDIA,Available Cloud,NVIDIA DGX Station A100 (4x A100-SXM-80GB; MaxQ; TensorRT),AMD EPYC 7742,1,1,NVIDIA A100,NVIDIA A100-SXM-80GB,SXM,80GB,NVIDIA A100-SXM-80GB,4,Closed - Power,1,4,Inference,SSD-Large,Server,System Watts,1266.86,80,225,400.0,1,4,225,1600.0,1825.0,0.6941698630136985
Table - Inference (0).csv,1.0-75,Qualcomm,Available Cloud,Gigabyte R282-Z93 5x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,5,Closed - Power,1,5,Inference,ResNet,Offline,System Watts,561.94,,120,75.0,2,5,240,375.0,615.0,0.9137235772357725
Table - Inference (0).csv,1.0-75,Qualcomm,Available Cloud,Gigabyte R282-Z93 5x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,5,Closed - Power,1,5,Inference,ResNet,Server,System Watts,533.81,,120,75.0,2,5,240,375.0,615.0,0.8679837398373983
Table - Inference (0).csv,1.0-75,Qualcomm,Available Cloud,Gigabyte R282-Z93 5x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,5,Closed - Power,1,5,Inference,SSD-Large,Offline,System Watts,598.09,,120,75.0,2,5,240,375.0,615.0,0.9725040650406505
Table - Inference (0).csv,1.0-75,Qualcomm,Available Cloud,Gigabyte R282-Z93 5x QAIC100,AMD EPYC 7282 16-Core Processor,2,2,QUALCOMM Cloud,QUALCOMM Cloud AI 100 PCIe HHHL,PCIe,,QUALCOMM Cloud AI 100 PCIe HHHL,5,Closed - Power,1,5,Inference,SSD-Large,Server,System Watts,547.83,,120,75.0,2,5,240,375.0,615.0,0.8907804878048781
Table - Inference (1).csv,1.1-006,Dell,Available Cloud,Dell EMC PowerEdge R750xa (4x A100-PCIE-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8368 CPU @ 2.40GHz,2,2,NVIDIA A100,NVIDIA A100-PCIE-40GB,PCIe,40GB,NVIDIA A100-PCIE-40GB,4,Closed - Power,1,4,Inference,3D U-Net-99.0,Offline,System Watts,1478.14,40,270,250.0,2,4,540,1000.0,1540.0,0.9598311688311689
Table - Inference (1).csv,1.1-006,Dell,Available Cloud,Dell EMC PowerEdge R750xa (4x A100-PCIE-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8368 CPU @ 2.40GHz,2,2,NVIDIA A100,NVIDIA A100-PCIE-40GB,PCIe,40GB,NVIDIA A100-PCIE-40GB,4,Closed - Power,1,4,Inference,3D U-Net-99.9,Offline,System Watts,1478.14,40,270,250.0,2,4,540,1000.0,1540.0,0.9598311688311689
Table - Inference (1).csv,1.1-006,Dell,Available Cloud,Dell EMC PowerEdge R750xa (4x A100-PCIE-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8368 CPU @ 2.40GHz,2,2,NVIDIA A100,NVIDIA A100-PCIE-40GB,PCIe,40GB,NVIDIA A100-PCIE-40GB,4,Closed - Power,1,4,Inference,BERT-99.0,Offline,System Watts,1474.35,40,270,250.0,2,4,540,1000.0,1540.0,0.9573701298701298
Table - Inference (1).csv,1.1-006,Dell,Available Cloud,Dell EMC PowerEdge R750xa (4x A100-PCIE-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8368 CPU @ 2.40GHz,2,2,NVIDIA A100,NVIDIA A100-PCIE-40GB,PCIe,40GB,NVIDIA A100-PCIE-40GB,4,Closed - Power,1,4,Inference,BERT-99.0,Server,System Watts,1480.35,40,270,250.0,2,4,540,1000.0,1540.0,0.9612662337662337
Table - Inference (1).csv,1.1-006,Dell,Available Cloud,Dell EMC PowerEdge R750xa (4x A100-PCIE-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8368 CPU @ 2.40GHz,2,2,NVIDIA A100,NVIDIA A100-PCIE-40GB,PCIe,40GB,NVIDIA A100-PCIE-40GB,4,Closed - Power,1,4,Inference,BERT-99.9,Offline,System Watts,1475.89,40,270,250.0,2,4,540,1000.0,1540.0,0.9583701298701299
Table - Inference (1).csv,1.1-006,Dell,Available Cloud,Dell EMC PowerEdge R750xa (4x A100-PCIE-40GB; MaxQ; TensorRT),Intel(R) Xeon(R) Platinum 8368 CPU @ 2.40GHz,2,2,NVIDIA A100,NVIDIA A100-PCIE-40GB,PCIe,40GB,NVIDIA A100-PCIE-40GB,4,Closed - Power,1,4,Inference,BERT-99.9,Server,System Watts,1468.54,40,270,250.0,2,4,540,1000.0,1540.0,0.9535974025974026
