date,voll_mean,voll_min,voll_max,obs_count,series,aws_ondemand_price_usd_per_hour,aws_ondemand_voll,azure_ondemand_price_usd_per_hour,azure_ondemand_voll,comparison_power_mw
2024-12-21,3056.281236729494,2597.6688825008987,3558.727093065038,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-22,2991.89682487832,2610.2452389507725,3494.54275961193,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-23,1133.3542939274164,1133.3542939274164,1133.3542939274164,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-23,3078.5042302289876,2647.5700682716492,3467.211642112828,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-24,2923.3809668592276,2627.1559468199785,3337.023895077255,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-25,1133.3542939274164,1133.3542939274164,1133.3542939274164,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-25,3034.545679123248,2657.54132231405,3333.700143729788,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-26,2996.290723439933,2672.992274523895,3307.581746316924,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-27,1133.3542939274164,1133.3542939274164,1133.3542939274164,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-27,3004.121002515272,2686.1076176787637,3328.040783327345,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-28,2962.3342207558885,2720.7824290334174,3333.04886812792,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-29,2963.286713286713,2723.207869205893,3294.713438735178,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-30,1133.3542939274164,1133.3542939274164,1133.3542939274164,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-30,2925.247035573123,2691.9690980955806,3291.3672296083364,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2024-12-31,2972.4873487842856,2694.731404958678,3290.109593963349,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-01,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-01,2965.370104204096,2709.0370104204094,3275.96119295724,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-02,2990.2716982981087,2768.797161336687,3228.3956162414665,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-03,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-03,2981.0293012772354,2802.708408192598,3227.9689184333456,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-04,2960.1088589814785,2816.138160258714,3175.2380524613727,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-05,2941.965889841384,2781.8675889328065,3117.4991016888252,14,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-06,2865.7576029791267,2746.5415019762845,3116.5109593963352,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-06,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-07,2874.231623119963,2748.5402443406397,3105.596478620194,14,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-08,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-08,2886.1533498840363,2749.1016888250088,3059.715235357528,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-09,2893.0392112827885,2703.512396694215,3075.682716492993,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-10,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-10,2828.990747394898,2684.0864175350343,3043.7702120014374,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-11,2843.291657139124,2645.50395256917,3032.7659001077977,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-12,2802.5377290693496,2625.4042400287462,3004.9407114624505,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-13,2748.555216193556,2591.6951131872083,2978.799856270212,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-13,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-14,2785.146424721524,2554.100790513834,2968.9633489040607,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-15,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-15,2740.801667864415,2528.3866331297163,2941.5648580668344,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-16,2718.419371581427,2537.8413582464964,2941.160618038088,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-17,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-17,2707.689543657923,2546.0384477182897,2885.3530362917713,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-18,2679.1412145167087,2516.012396694215,2865.3206970894717,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-19,2651.5593865351325,2533.596837944664,2799.51940352138,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-20,2648.4303739738525,2532.518864534675,2739.085519223859,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-20,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-21,2644.9812987946298,2515.7429033417175,2709.306503772907,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-22,2652.407473948976,2503.8851958318364,2728.4854473589653,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-22,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-23,2608.807941070787,2491.4660438375854,2742.296981674452,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-24,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-24,2574.357707509882,2463.3713618397414,2697.920409629896,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-25,2560.1509162773987,2464.2696730147322,2603.710025152713,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-26,2528.125306242446,2454.7475745598276,2599.1286381602586,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-27,2477.8203515851737,2409.5625224577793,2562.1406755300036,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-27,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-28,2373.881194263875,2326.311534315487,2464.718828602228,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-29,2253.3427540838607,2184.647862019404,2311.736435501258,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-29,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-30,2176.448730931304,2080.5785123966944,2216.403162055336,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-31,2122.286691928266,2022.906934962271,2200.4356809198707,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-01-31,1246.6762486525333,1246.6762486525333,1246.6762486525333,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-01,2086.399160487375,2015.091627739849,2199.0432985986345,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-02,2092.391304347826,2007.1864893999282,2200.9522098454904,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-03,2100.622080488681,1999.3487243981315,2231.47233201581,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-03,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-04,2134.2329545454545,2058.390226374416,2231.3825008983113,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-05,2128.881112599223,2050.4626302551205,2234.4592166726557,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-05,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-06,2111.648850161696,2022.8620194035216,2218.514193316565,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-07,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-07,2113.460784633979,2030.7896155228173,2225.49856270212,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-08,2101.752115114494,2022.9743083003953,2218.693855551563,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-09,2135.5079949694577,2034.8095580309023,2282.1819978440535,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-10,2150.244789795185,2042.6248652533238,2278.5887531440894,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-10,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-11,2171.7603049124787,2038.8295005389868,2227.093065037729,7,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-12,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-12,2128.121631333094,2027.016708587855,2223.9489759252606,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-13,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-13,2142.207150556953,2034.8769313690264,2217.2565576715774,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-14,2163.500119774824,2038.8070427596122,2224.016349263385,6,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-14,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-15,2133.6584947571296,2030.9243621990659,2239.5346748113548,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-16,2139.125943226734,2053.808839381962,2272.7721882860224,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-17,2134.2862917714697,1989.9613726194757,2275.5344951491197,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-17,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-18,2122.6671981674453,1963.438735177866,2246.5864175350343,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-19,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-19,2153.74820337765,1965.2802730865972,2277.9599353215954,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-20,2180.0864374975044,1965.6171397772189,2352.811713977722,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-21,2342.6804482572766,1965.594681997844,2529.0828242903344,8,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-21,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-22,2208.7960996962074,1943.1593604024436,2490.724937118218,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-23,2233.278311773865,1954.3657923104565,2423.980416816385,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-24,2263.6161516349266,2030.1832554796981,2355.304527488322,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-24,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-25,2206.9409510120972,2047.5655767157743,2384.611929572404,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-26,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-26,2186.9310695891727,2016.5064678404601,2416.1875673733384,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-27,2151.3833992094865,1935.2766798418972,2427.618577075099,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-28,1371.0698886094144,1371.0698886094144,1371.0698886094144,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-02-28,2216.240966982074,1924.2499101688827,2453.085698886094,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-01,2127.8072224218467,1924.2499101688827,2450.817463169242,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-02,2108.5711135791985,1861.9744879626305,2425.395256916996,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-03,2010.4478580269092,1742.00503054258,2344.098095580309,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-03,1507.9500538986706,1507.9500538986706,1507.9500538986706,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-04,1938.825008983112,1666.2549407114625,2259.746676248653,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-05,1507.9500538986706,1507.9500538986706,1507.9500538986706,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-05,1969.5203018325549,1702.5242544017249,2203.310276679842,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-06,1951.548588653332,1790.2667984189725,2065.711462450593,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-07,1507.9500538986706,1507.9500538986706,1507.9500538986706,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-07,1953.5323591647705,1856.1354653251888,2072.3814229249015,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-08,2028.1570647183298,1873.427955443766,2179.909270571326,9,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-09,2057.512127200863,1918.9498742364358,2257.321236076177,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-10,2093.6287279913763,1967.5934243621991,2294.01724757456,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-10,1507.9500538986706,1507.9500538986706,1507.9500538986706,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-11,2143.193047071506,1981.8541142651816,2347.399389148401,10,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-12,1507.9500538986706,1507.9500538986706,1507.9500538986706,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-12,2163.0618528076307,1991.1516349263384,2354.922745238951,11,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-13,2219.6543575002074,2016.4390945023356,2460.5641394178947,13,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-14,2271.9992663792073,2103.4629895795906,2477.3625583902267,12,EC2 p4d.24xlarge us-east-1,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
2025-03-14,1507.9500538986706,1507.9500538986706,1507.9500538986706,1,Azure Standard_ND96amsr_A100_v4 eastus,32.773,7359.9539587499185,32.77,7359.414301113907,0.0044528
