Geography,Region Name,Region,Availability Zone,Modified Date Time,Instance Price
US,US East (Virginia),us-east-1,us-east-1d,2/8/2024 22:32,0.5428
US,US East (Virginia),us-east-1,us-east-1b,2/8/2024 23:17,0.5378
US,US East (Virginia),us-east-1,us-east-1a,2/9/2024 0:04,0.6325
US,US East (Virginia),us-east-1,us-east-1f,2/9/2024 0:47,0.5685
US,US East (Virginia),us-east-1,us-east-1c,2/9/2024 2:32,0.5714
US,US East (Virginia),us-east-1,us-east-1d,2/9/2024 4:02,0.5437
US,US East (Virginia),us-east-1,us-east-1c,2/9/2024 7:48,0.5717
US,US East (Virginia),us-east-1,us-east-1f,2/9/2024 8:02,0.5708
US,US East (Virginia),us-east-1,us-east-1d,2/9/2024 10:02,0.5425
US,US East (Virginia),us-east-1,us-east-1a,2/9/2024 11:17,0.6319
US,US East (Virginia),us-east-1,us-east-1b,2/9/2024 12:32,0.5392
US,US East (Virginia),us-east-1,us-east-1d,2/9/2024 13:32,0.5433
US,US East (Virginia),us-east-1,us-east-1f,2/9/2024 14:02,0.57
US,US East (Virginia),us-east-1,us-east-1c,2/9/2024 14:17,0.5693
US,US East (Virginia),us-east-1,us-east-1b,2/9/2024 16:47,0.5401
US,US East (Virginia),us-east-1,us-east-1a,2/9/2024 19:17,0.6328
US,US East (Virginia),us-east-1,us-east-1d,2/9/2024 20:17,0.5442
US,US East (Virginia),us-east-1,us-east-1f,2/9/2024 20:32,0.5692
US,US East (Virginia),us-east-1,us-east-1c,2/9/2024 21:17,0.57
US,US East (Virginia),us-east-1,us-east-1b,2/10/2024 0:18,0.5423
US,US East (Virginia),us-east-1,us-east-1d,2/10/2024 2:02,0.5439
US,US East (Virginia),us-east-1,us-east-1f,2/10/2024 3:18,0.5666
US,US East (Virginia),us-east-1,us-east-1c,2/10/2024 6:02,0.5703
US,US East (Virginia),us-east-1,us-east-1b,2/10/2024 7:17,0.5441
US,US East (Virginia),us-east-1,us-east-1d,2/10/2024 8:32,0.5426
US,US East (Virginia),us-east-1,us-east-1f,2/10/2024 10:18,0.5647
US,US East (Virginia),us-east-1,us-east-1d,2/10/2024 12:47,0.5418
US,US East (Virginia),us-east-1,us-east-1c,2/10/2024 13:02,0.5712
US,US East (Virginia),us-east-1,us-east-1f,2/10/2024 15:17,0.5632
US,US East (Virginia),us-east-1,us-east-1d,2/10/2024 20:18,0.5419
US,US East (Virginia),us-east-1,us-east-1b,2/10/2024 21:18,0.5441
US,US East (Virginia),us-east-1,us-east-1c,2/10/2024 21:47,0.5691
US,US East (Virginia),us-east-1,us-east-1f,2/10/2024 23:32,0.5615
US,US East (Virginia),us-east-1,us-east-1b,2/11/2024 1:02,0.5414
US,US East (Virginia),us-east-1,us-east-1a,2/11/2024 1:03,0.6304
US,US East (Virginia),us-east-1,us-east-1d,2/11/2024 3:02,0.5421
US,US East (Virginia),us-east-1,us-east-1f,2/11/2024 3:32,0.5589
