Geography,Region Name,Region,Availability Zone,Modified Date Time,Instance Price
US,US West (Oregon),us-west-2,us-west-2b,1/6/2025 11:02,12.7625
US,US West (Oregon),us-west-2,us-west-2c,1/6/2025 11:47,11.4853
US,US West (Oregon),us-west-2,us-west-2a,1/6/2025 13:47,12.457
US,US West (Oregon),us-west-2,us-west-2b,1/6/2025 17:03,12.7659
US,US West (Oregon),us-west-2,us-west-2c,1/6/2025 19:33,11.5597
US,US West (Oregon),us-west-2,us-west-2a,1/6/2025 22:32,12.5519
US,US West (Oregon),us-west-2,us-west-2c,1/7/2025 1:32,11.6424
US,US West (Oregon),us-west-2,us-west-2c,1/7/2025 5:03,11.7224
US,US West (Oregon),us-west-2,us-west-2a,1/7/2025 6:47,12.4942
US,US West (Oregon),us-west-2,us-west-2b,1/7/2025 7:32,12.6115
US,US West (Oregon),us-west-2,us-west-2a,1/7/2025 12:03,12.5512
US,US West (Oregon),us-west-2,us-west-2c,1/7/2025 13:32,11.6493
US,US West (Oregon),us-west-2,us-west-2b,1/7/2025 15:17,12.6831
US,US West (Oregon),us-west-2,us-west-2a,1/7/2025 18:47,12.588
US,US West (Oregon),us-west-2,us-west-2c,1/7/2025 20:47,11.6743
US,US West (Oregon),us-west-2,us-west-2b,1/7/2025 22:32,12.7696
US,US West (Oregon),us-west-2,us-west-2a,1/8/2025 3:47,12.572
US,US West (Oregon),us-west-2,us-west-2c,1/8/2025 5:17,11.7679
US,US West (Oregon),us-west-2,us-west-2b,1/8/2025 6:48,12.8289
US,US West (Oregon),us-west-2,us-west-2c,1/8/2025 8:33,11.8328
US,US West (Oregon),us-west-2,us-west-2a,1/8/2025 12:33,12.5503
US,US West (Oregon),us-west-2,us-west-2b,1/8/2025 15:17,12.7815
US,US West (Oregon),us-west-2,us-west-2c,1/8/2025 15:33,11.849
US,US West (Oregon),us-west-2,us-west-2a,1/8/2025 17:02,12.4753
US,US West (Oregon),us-west-2,us-west-2a,1/8/2025 22:25,12.4753
US,US West (Oregon),us-west-2,us-west-2c,1/8/2025 22:47,11.9155
US,US West (Oregon),us-west-2,us-west-2b,1/8/2025 23:32,12.8138
US,US West (Oregon),us-west-2,us-west-2a,1/9/2025 1:18,12.5101
US,US West (Oregon),us-west-2,us-west-2b,1/9/2025 3:32,12.8608
US,US West (Oregon),us-west-2,us-west-2c,1/9/2025 5:32,11.9349
US,US West (Oregon),us-west-2,us-west-2a,1/9/2025 6:47,12.4235
US,US West (Oregon),us-west-2,us-west-2b,1/9/2025 10:32,12.9311
US,US West (Oregon),us-west-2,us-west-2a,1/9/2025 13:17,12.4871
US,US West (Oregon),us-west-2,us-west-2c,1/9/2025 14:03,11.9007
US,US West (Oregon),us-west-2,us-west-2b,1/9/2025 17:03,12.9469
US,US West (Oregon),us-west-2,us-west-2a,1/9/2025 19:04,12.5107
